"loc_id","latitude","longitude","Prov","region"
"L12790483",43.45534,-80.54905,"ON","ON"
"L12726004",44.03602,-78.14116,"ON","ON"
"L12662405",43.78983,-79.18246,"ON","ON"
"L12860908",43.55107,-80.25581,"ON","ON"
"L12686435",45.61134,-75.84574,"QC","QC"
"L12728297",51.02174,-114.1071,"AB","PR"
"L12761339",43.59641,-79.52927,"ON","ON"
"L12729252",49.10245,-123.9664,"BC","BC"
"L14431718",51.05819,-114.0386,"AB","PR"
"L12741283",45.43484,-73.85592,"QC","QC"
"L12762154",44.08898,-77.69777,"ON","ON"
"L12613392",45.43967,-73.71393,"QC","QC"
"L12688592",46.69036,-71.06412,"QC","QC"
"L12712142",50.81771,-119.3551,"BC","BC"
"L12918557",49.02014,-123.0659,"BC","BC"
"L12681050",45.27118,-72.78944,"QC","QC"
"L12726227",45.27118,-72.78944,"QC","QC"
"L12613352",43.20866,-79.23519,"ON","ON"
"L12613631",48.45861,-123.431,"BC","BC"
"L12753695",43.54345,-80.26262,"ON","ON"
"L12616282",43.66111,-79.45753,"ON","ON"
"L12728483",43.66233,-79.54566,"ON","ON"
"L12835151",49.23715,-123.1865,"BC","BC"
"L14099650",43.92644,-78.88387,"ON","ON"
"L12615549",42.02408,-82.58815,"ON","ON"
"L12634757",49.46718,-113.7708,"AB","PR"
"L12957343",49.48353,-113.9462,"AB","PR"
"L12739612",43.47424,-80.48583,"ON","ON"
"L12856720",44.31956,-79.86857,"ON","ON"
"L12726359",45.38343,-75.67097,"ON","ON"
"L12667550",43.16857,-79.27705,"ON","ON"
"L12723908",45.35542,-75.71229,"ON","ON"
"L12686885",45.26368,-74.21361,"QC","QC"
"L12757944",45.58379,-73.4333,"QC","QC"
"L12727518",45.73566,-74.37562,"QC","QC"
"L12741698",45.25283,-75.71426,"ON","ON"
"L12770456",48.39712,-123.7429,"BC","BC"
"L12740135",53.0113,-112.854,"AB","PR"
"L12781544",45.6198,-62.00689,"NS","AT"
"L12803310",49.32594,-123.0594,"BC","BC"
"L12681479",48.1543,-77.73588,"QC","QC"
"L12612923",50.76364,-96.98519,"MB","PR"
"L12686471",43.70747,-79.77395,"ON","ON"
"L12746106",46.86655,-71.25965,"QC","QC"
"L12748523",50.47539,-96.57956,"MB","PR"
"L12772393",46.08438,-79.35934,"ON","ON"
"L12839923",47.53876,-52.85557,"NL","AT"
"L12741425",46.44931,-80.98336,"ON","ON"
"L12654081",44.90518,-79.33916,"ON","ON"
"L12613107",44.28251,-79.87994,"ON","ON"
"L12732187",48.57275,-78.12998,"QC","QC"
"L12824536",45.45096,-73.57394,"QC","QC"
"L12670996",49.1847,-121.9383,"BC","BC"
"L12791893",46.30445,-67.52945,"NB","AT"
"L12760330",48.38863,-70.58639,"QC","QC"
"L12725709",45.42034,-74.24299,"QC","QC"
"L13068024",44.09222,-78.95324,"ON","ON"
"L12732611",48.42965,-123.3147,"BC","BC"
"L12646005",45.4726,-75.5408,"ON","ON"
"L12802376",44.9455,-65.06039,"NS","AT"
"L12763811",49.21645,-123.0374,"BC","BC"
"L12721088",43.61358,-79.63514,"ON","ON"
"L12723349",45.02019,-73.08949,"QC","QC"
"L12613510",43.64439,-79.44048,"ON","ON"
"L12614106",42.96096,-81.25816,"ON","ON"
"L12708573",49.20036,-98.10081,"MB","PR"
"L12725624",42.96862,-81.25119,"ON","ON"
"L12652928",49.10813,-122.7124,"BC","BC"
"L12740586",44.68259,-63.56549,"NS","AT"
"L13841873",45.61648,-73.03016,"QC","QC"
"L12752664",45.93524,-71.95677,"QC","QC"
"L12747515",49.34609,-124.6208,"BC","BC"
"L12754392",43.47148,-79.69016,"ON","ON"
"L12753027",49.97345,-98.28239,"MB","PR"
"L12712340",49.19599,-123.8597,"BC","BC"
"L13188806",49.24937,-123.1239,"BC","BC"
"L12733172",49.27547,-122.8868,"BC","BC"
"L12717333",45.56014,-73.53081,"QC","QC"
"L12709787",45.39767,-75.75524,"ON","ON"
"L12762116",44.0619,-77.16269,"ON","ON"
"L12840667",43.68752,-79.42637,"ON","ON"
"L12729807",45.83936,-74.10049,"QC","QC"
"L12723834",43.45684,-80.52831,"ON","ON"
"L12709183",48.5253,-81.3747,"ON","ON"
"L12717693",43.45798,-80.45693,"ON","ON"
"L12718975",43.2032,-81.52375,"ON","ON"
"L12782775",44.05251,-77.63278,"ON","ON"
"L12782892",44.05233,-77.63295,"ON","ON"
"L12750333",45.45943,-75.85669,"QC","QC"
"L12859810",45.45943,-75.85669,"QC","QC"
"L12763861",49.09626,-117.7416,"BC","BC"
"L12781907",50.95162,-114.1285,"AB","PR"
"L12778066",45.75441,-82.08124,"ON","ON"
"L12744751",52.97487,-113.3794,"AB","PR"
"L12714945",44.74101,-80.07973,"ON","ON"
"L12708203",50.88115,-119.3137,"BC","BC"
"L12719216",44.31952,-81.04443,"ON","ON"
"L12716089",54.36307,-113.994,"AB","PR"
"L12714785",49.84243,-97.05133,"MB","PR"
"L12721179",43.65898,-79.50704,"ON","ON"
"L12707450",44.61853,-79.42207,"ON","ON"
"L12708525",43.13464,-80.7531,"ON","ON"
"L13618305",45.50546,-75.64753,"QC","QC"
"L12728415",45.20359,-71.93519,"QC","QC"
"L12707804",43.37788,-79.83495,"ON","ON"
"L12742083",43.85413,-79.54234,"ON","ON"
"L12744418",43.99988,-79.46938,"ON","ON"
"L12707263",45.47444,-75.54844,"ON","ON"
"L12758190",49.70322,-123.1565,"BC","BC"
"L12796084",46.43016,-67.71864,"NB","AT"
"L12790791",43.97654,-77.45162,"ON","ON"
"L12771151",43.65434,-79.48392,"ON","ON"
"L12707365",45.58347,-75.67217,"QC","QC"
"L12778748",45.11775,-75.71983,"ON","ON"
"L12708144",44.03056,-79.43524,"ON","ON"
"L12716118",45.04956,-79.09197,"ON","ON"
"L13173839",45.38888,-75.82551,"QC","QC"
"L12740572",50.86382,-114.0194,"AB","PR"
"L12756270",45.39688,-75.85403,"QC","QC"
"L12797722",46.3417,-79.43917,"ON","ON"
"L12750994",43.58827,-79.71899,"ON","ON"
"L12743173",50.9476,-114.0533,"AB","PR"
"L12707749",51.89296,-113.5017,"AB","PR"
"L12721813",45.4718,-75.50531,"ON","ON"
"L12711899",44.38578,-76.14254,"ON","ON"
"L12725904",50.42426,-104.6249,"SK","PR"
"L12709478",43.36827,-79.84137,"ON","ON"
"L12745146",44.31023,-78.32684,"ON","ON"
"L12745279",44.71767,-79.1518,"ON","ON"
"L12776654",46.30948,-79.44983,"ON","ON"
"L12764309",52.76261,-108.5,"SK","PR"
"L12724247",46.45737,-80.99134,"ON","ON"
"L12798038",50.92053,-114.0311,"AB","PR"
"L12946967",43.76729,-80.00049,"ON","ON"
"L14359311",43.66666,-79.41594,"ON","ON"
"L12811459",48.46061,-123.3425,"BC","BC"
"L12790874",49.99088,-96.56493,"MB","PR"
"L14018628",44.72814,-76.158,"ON","ON"
"L12851131",43.72825,-79.39126,"ON","ON"
"L12909588",43.73838,-79.31487,"ON","ON"
"L12802091",49.25407,-123.1224,"BC","BC"
"L12796971",45.40153,-75.86574,"QC","QC"
"L12822538",43.44369,-80.54266,"ON","ON"
"L12711999",42.98524,-79.24312,"ON","ON"
"L12775105",52.98776,-112.5668,"AB","PR"
"L13147167",43.8718,-78.93579,"ON","ON"
"L12790343",50.96045,-114.0925,"AB","PR"
"L13001747",50.99753,-114.1567,"AB","PR"
"L12795137",43.63185,-79.35447,"ON","ON"
"L12791528",43.21423,-79.70538,"ON","ON"
"L12797847",50.05809,-125.2651,"BC","BC"
"L13149665",49.16796,-121.9368,"BC","BC"
"L12788830",52.40313,-108.7114,"SK","PR"
"L13504053",52.40313,-108.7114,"SK","PR"
"L12741304",45.85727,-77.24149,"ON","ON"
"L12829998",51.11748,-114.193,"AB","PR"
"L14051462",45.67,-82.2692,"ON","ON"
"L12934167",49.05089,-122.4636,"BC","BC"
"L12962330",49.07719,-122.6655,"BC","BC"
"L12790277",44.65199,-63.60909,"NS","AT"
"L13017452",42.30706,-82.98189,"ON","ON"
"L12725276",45.36901,-75.75467,"ON","ON"
"L12807159",45.00043,-75.65587,"ON","ON"
"L12726064",45.45108,-75.54415,"ON","ON"
"L12906677",45.93405,-77.02201,"QC","QC"
"L12726987",45.41837,-75.85384,"QC","QC"
"L12789695",45.39864,-75.65036,"ON","ON"
"L13172977",44.97955,-75.03468,"ON","ON"
"L12739496",45.52223,-73.75197,"QC","QC"
"L13032329",45.48185,-73.48212,"QC","QC"
"L12890044",48.61639,-93.40576,"ON","ON"
"L12708353",49.33631,-124.3711,"BC","BC"
"L12802607",49.41146,-91.66951,"ON","ON"
"L13244348",44.02837,-79.44531,"ON","ON"
"L12782171",43.74681,-79.3238,"ON","ON"
"L12768465",43.58863,-79.75933,"ON","ON"
"L12796473",50.98977,-114.0782,"AB","PR"
"L12789691",44.08718,-79.67698,"ON","ON"
"L12778023",43.79314,-81.46726,"ON","ON"
"L12797671",43.67665,-79.422,"ON","ON"
"L12860442",43.86927,-79.53257,"ON","ON"
"L12746993",44.05844,-79.4781,"ON","ON"
"L12798827",43.57346,-79.67072,"ON","ON"
"L12847945",43.53791,-80.26991,"ON","ON"
"L12746689",44.40394,-79.71115,"ON","ON"
"L14209216",44.33209,-79.71616,"ON","ON"
"L12705189",45.50161,-73.5054,"QC","QC"
"L12798699",42.32993,-82.97371,"ON","ON"
"L12790142",46.21087,-79.35631,"ON","ON"
"L12953237",45.57231,-75.13185,"ON","ON"
"L12815309",43.9669,-80.02498,"ON","ON"
"L12784893",53.47229,-113.5351,"AB","PR"
"L12725587",45.48326,-75.4968,"ON","ON"
"L12724382",53.8103,-113.6257,"AB","PR"
"L12728246",45.52448,-73.57487,"QC","QC"
"L12721148",45.29334,-72.32184,"QC","QC"
"L12860934",49.85148,-97.07342,"MB","PR"
"L13767998",44.16686,-77.52835,"ON","ON"
"L12795783",49.87428,-97.21867,"MB","PR"
"L12906866",55.34711,-118.7816,"AB","PR"
"L12736663",46.40246,-81.03387,"ON","ON"
"L12790484",43.66236,-79.49397,"ON","ON"
"L12827586",52.43927,-103.8613,"SK","PR"
"L12937943",46.93395,-71.30329,"QC","QC"
"L12718903",43.4631,-80.69343,"ON","ON"
"L12884444",43.65527,-79.52495,"ON","ON"
"L12702118",45.24822,-75.91787,"ON","ON"
"L12983929",45.12603,-64.52752,"NS","AT"
"L12793036",49.31171,-123.0587,"BC","BC"
"L13996440",43.71949,-81.71953,"ON","ON"
"L12849906",43.35176,-80.31461,"ON","ON"
"L12842366",45.97674,-66.71916,"NB","AT"
"L12920825",44.12734,-79.5738,"ON","ON"
"L12773262",43.20893,-79.66203,"ON","ON"
"L12835897",49.10214,-117.7057,"BC","BC"
"L12869956",45.51612,-75.40822,"ON","ON"
"L12919255",43.52348,-80.61418,"ON","ON"
"L12709824",44.35961,-78.4256,"ON","ON"
"L12708670",43.68764,-79.26589,"ON","ON"
"L12858865",46.48311,-80.98228,"ON","ON"
"L12898666",45.51159,-76.15936,"ON","ON"
"L12790234",45.28658,-75.91462,"ON","ON"
"L12807157",43.38393,-80.30989,"ON","ON"
"L12738349",46.03769,-74.15829,"QC","QC"
"L12709654",53.42751,-122.5988,"BC","BC"
"L13931748",45.43177,-73.60241,"QC","QC"
"L12843279",43.63795,-80.04527,"ON","ON"
"L12714980",43.45215,-79.73229,"ON","ON"
"L12789989",42.97386,-79.88517,"ON","ON"
"L14045881",42.99438,-81.05878,"ON","ON"
"L14133706",48.94046,-88.26533,"ON","ON"
"L12709789",45.25332,-75.48509,"ON","ON"
"L12725438",44.84945,-79.91135,"ON","ON"
"L12843458",45.90362,-82.36325,"ON","ON"
"L12710088",44.92064,-75.82733,"ON","ON"
"L12851569",45.45455,-75.59273,"ON","ON"
"L12710539",46.05355,-80.57292,"ON","ON"
"L12710668",45.63623,-61.99527,"NS","AT"
"L12939036",43.32569,-80.1269,"ON","ON"
"L12711609",43.86695,-78.98444,"ON","ON"
"L12853716",45.13943,-79.39167,"ON","ON"
"L12729974",45.30787,-75.89475,"ON","ON"
"L12711012",49.87315,-97.25815,"MB","PR"
"L13670631",45.34174,-72.34197,"QC","QC"
"L12729895",44.27731,-76.44527,"ON","ON"
"L12711337",43.66213,-79.34755,"ON","ON"
"L12846184",52.14425,-106.6081,"SK","PR"
"L13465868",44.58497,-75.70151,"ON","ON"
"L12711431",45.13126,-81.32646,"ON","ON"
"L12885545",43.66051,-79.49648,"ON","ON"
"L12849504",45.20227,-74.31949,"QC","QC"
"L13193186",45.9651,-74.26292,"QC","QC"
"L12711641",44.60715,-80.60115,"ON","ON"
"L12785093",46.18568,-79.26712,"ON","ON"
"L12719995",45.2527,-75.56772,"ON","ON"
"L12711719",45.41195,-71.82648,"QC","QC"
"L12845901",44.17804,-76.78511,"ON","ON"
"L13031453",44.35264,-78.30409,"ON","ON"
"L12789929",51.14592,-114.1922,"AB","PR"
"L12713885",44.30184,-77.52738,"ON","ON"
"L12714498",43.22544,-79.94444,"ON","ON"
"L12737039",43.55534,-81.6844,"ON","ON"
"L12723804",42.32297,-82.87806,"ON","ON"
"L12734984",45.41639,-73.90689,"QC","QC"
"L12713364",44.36611,-79.63206,"ON","ON"
"L12724534",44.58071,-79.75943,"ON","ON"
"L12762388",49.3371,-123.058,"BC","BC"
"L12856309",43.59118,-79.52057,"ON","ON"
"L13052137",51.08429,-114.1164,"AB","PR"
"L12717771",45.44483,-73.70893,"QC","QC"
"L12722779",49.28048,-122.7591,"BC","BC"
"L12725245",45.51364,-73.8022,"QC","QC"
"L12743042",45.49763,-73.50949,"QC","QC"
"L12720126",43.66339,-79.34969,"ON","ON"
"L12721178",43.0422,-81.25894,"ON","ON"
"L13529434",44.32446,-80.11595,"ON","ON"
"L12766843",49.2586,-123.0839,"BC","BC"
"L12791028",43.42165,-80.5367,"ON","ON"
"L12909777",48.41495,-123.3074,"BC","BC"
"L14613330",49.85818,-97.17854,"MB","PR"
"L12986324",46.45601,-80.08587,"ON","ON"
"L13016934",46.6397,-80.98884,"ON","ON"
"L13251155",43.76941,-79.50392,"ON","ON"
"L12723564",44.28132,-78.27164,"ON","ON"
"L12723618",42.99052,-81.05452,"ON","ON"
"L12857978",44.03409,-79.4874,"ON","ON"
"L12724305",49.92895,-97.10514,"MB","PR"
"L13175620",43.77836,-79.21636,"ON","ON"
"L13344276",43.78183,-80.6262,"ON","ON"
"L12736985",43.56093,-80.11226,"ON","ON"
"L12848837",43.7074,-79.4108,"ON","ON"
"L14295851",43.46017,-79.71487,"ON","ON"
"L12726330",43.6051,-79.49851,"ON","ON"
"L12714891",45.38102,-75.76031,"ON","ON"
"L12716367",45.46894,-73.85892,"QC","QC"
"L12935298",43.81964,-79.02422,"ON","ON"
"L12715519",45.34358,-75.79502,"ON","ON"
"L12721834",44.74059,-76.32215,"ON","ON"
"L12797807",43.69372,-79.44279,"ON","ON"
"L13230297",43.10293,-79.1353,"ON","ON"
"L13060813",42.93461,-80.28495,"ON","ON"
"L12725820",44.59038,-80.97551,"ON","ON"
"L12726105",44.22359,-76.51092,"ON","ON"
"L12845222",44.262,-76.44529,"ON","ON"
"L12726655",43.22186,-79.81092,"ON","ON"
"L12726856",49.93497,-97.05981,"MB","PR"
"L12843731",44.01002,-79.83378,"ON","ON"
"L13465961",44.31878,-79.34898,"ON","ON"
"L12727309",44.47369,-77.31657,"ON","ON"
"L13428941",42.86027,-80.514,"ON","ON"
"L12728007",44.67217,-76.7999,"ON","ON"
"L12739171",45.23703,-75.60287,"ON","ON"
"L12743430",45.28871,-75.71672,"ON","ON"
"L12735280",45.13637,-76.14691,"ON","ON"
"L12843161",45.29437,-75.7339,"ON","ON"
"L12842859",52.50126,-113.3042,"AB","PR"
"L12730725",45.52627,-73.60521,"QC","QC"
"L12844498",45.50888,-73.50993,"QC","QC"
"L12738711",43.6152,-80.14496,"ON","ON"
"L12755206",43.25891,-79.09074,"ON","ON"
"L12792471",43.32274,-81.31312,"ON","ON"
"L12851311",43.70102,-79.41334,"ON","ON"
"L12745676",43.71184,-79.71388,"ON","ON"
"L13187483",45.057,-78.45689,"ON","ON"
"L12739960",45.44071,-75.77767,"QC","QC"
"L12741303",45.4242,-75.77401,"QC","QC"
"L13452239",53.46497,-113.5206,"AB","PR"
"L12752466",47.52403,-52.89916,"NL","AT"
"L12795186",46.53466,-81.32926,"ON","ON"
"L13467705",51.10433,-114.1585,"AB","PR"
"L12745508",49.24596,-122.8775,"BC","BC"
"L12746332",45.41066,-77.60645,"ON","ON"
"L13409663",49.04805,-118.4778,"BC","BC"
"L13008269",45.23924,-72.84708,"QC","QC"
"L12789641",44.16392,-77.39338,"ON","ON"
"L13812685",44.17451,-77.34472,"ON","ON"
"L12773724",45.33776,-75.7823,"ON","ON"
"L12754400",43.94931,-79.4779,"ON","ON"
"L12756672",43.69011,-80.07117,"ON","ON"
"L12761249",43.67774,-79.78824,"ON","ON"
"L12852886",43.65264,-79.55249,"ON","ON"
"L12944123",45.77673,-75.64571,"QC","QC"
"L12772166",44.6236,-63.42421,"NS","AT"
"L13008526",48.93101,-123.7281,"BC","BC"
"L13615603",44.77468,-63.63071,"NS","AT"
"L12753397",47.76671,-69.60998,"QC","QC"
"L12761739",45.50069,-73.96204,"QC","QC"
"L12755148",53.05406,-108.3143,"SK","PR"
"L12972846",43.93062,-78.85886,"ON","ON"
"L12757457",45.28298,-75.86308,"ON","ON"
"L13167987",53.51148,-113.9227,"AB","PR"
"L12768773",42.33767,-82.92205,"ON","ON"
"L13077510",43.08581,-79.11258,"ON","ON"
"L13728239",45.06255,-76.39316,"ON","ON"
"L13107742",49.87928,-97.18918,"MB","PR"
"L13457674",43.84581,-79.10414,"ON","ON"
"L13032145",42.74481,-81.31702,"ON","ON"
"L13211221",42.7438,-81.31719,"ON","ON"
"L13211240",42.74339,-81.31602,"ON","ON"
"L13211282",42.74346,-81.31879,"ON","ON"
"L12790177",44.90802,-66.68115,"NB","AT"
"L12766445",48.44961,-123.4955,"BC","BC"
"L13270182",43.72676,-79.4071,"ON","ON"
"L13429233",45.24425,-75.40241,"ON","ON"
"L12941544",43.666,-79.40755,"ON","ON"
"L12942369",43.19591,-79.59479,"ON","ON"
"L12868842",43.89109,-78.91638,"ON","ON"
"L12950690",43.85173,-79.08009,"ON","ON"
"L12781345",43.9095,-78.59764,"ON","ON"
"L12800414",43.13204,-80.26827,"ON","ON"
"L12780609",42.88404,-79.25856,"ON","ON"
"L12785032",43.50796,-80.1932,"ON","ON"
"L13052416",43.18641,-79.25757,"ON","ON"
"L13364862",49.26597,-123.0609,"BC","BC"
"L12786359",49.13324,-122.8375,"BC","BC"
"L13152514",45.90132,-64.3638,"NB","AT"
"L13193495",44.33406,-78.88037,"ON","ON"
"L12980319",49.11532,-122.4996,"BC","BC"
"L13174311",43.86539,-79.04021,"ON","ON"
"L12829536",43.63573,-79.55116,"ON","ON"
"L13524981",43.2084,-79.23323,"ON","ON"
"L13039723",50.70994,-120.6362,"BC","BC"
"L13039726",50.70994,-120.6362,"BC","BC"
"L12826453",49.27663,-123.0913,"BC","BC"
"L13018474",50.70977,-120.6362,"BC","BC"
"L12826385",44.59911,-79.80792,"ON","ON"
"L12830232",45.16053,-75.93693,"ON","ON"
"L12832075",45.39278,-75.7367,"ON","ON"
"L12833931",42.94872,-81.33065,"ON","ON"
"L12847138",48.43231,-123.4145,"BC","BC"
"L12940005",49.07497,-117.8149,"BC","BC"
"L13172570",43.22662,-80.52918,"ON","ON"
"L13266257",44.11246,-79.13632,"ON","ON"
"L13085514",44.58393,-75.70934,"ON","ON"
"L12848842",43.12854,-79.10768,"ON","ON"
"L12848757",43.12087,-79.12711,"ON","ON"
"L12849087",45.35881,-75.73079,"ON","ON"
"L12849657",43.65968,-79.33797,"ON","ON"
"L12893085",45.26521,-75.71768,"ON","ON"
"L13680620",50.40372,-104.6143,"SK","PR"
"L13216798",43.20805,-79.85219,"ON","ON"
"L12859084",45.39893,-75.69904,"ON","ON"
"L12861335",42.96764,-79.35324,"ON","ON"
"L13768022",43.91164,-78.88813,"ON","ON"
"L13041520",43.40731,-80.35868,"ON","ON"
"L12874168",53.97623,-122.871,"BC","BC"
"L13042226",49.0038,-119.3413,"BC","BC"
"L12887459",49.25346,-123.1026,"BC","BC"
"L12889900",47.53871,-52.74579,"NL","AT"
"L12900951",45.73225,-82.16907,"ON","ON"
"L13535587",52.93493,-119.4098,"BC","BC"
"L14099714",52.93315,-119.4112,"BC","BC"
"L13097288",43.22404,-79.99148,"ON","ON"
"L13164286",44.33816,-79.72384,"ON","ON"
"L13115864",45.82265,-77.07958,"ON","ON"
"L13479142",45.3667,-75.67397,"ON","ON"
"L13167975",43.91065,-78.84397,"ON","ON"
"L13090123",50.9779,-114.02,"AB","PR"
"L12941730",49.5923,-119.7193,"BC","BC"
"L13044407",43.51019,-79.61889,"ON","ON"
"L12939564",43.66808,-79.52605,"ON","ON"
"L13021228",43.70919,-79.2433,"ON","ON"
"L13063575",43.46539,-80.50834,"ON","ON"
"L13412280",43.97224,-79.23368,"ON","ON"
"L12989070",53.71207,-122.8438,"BC","BC"
"L12933966",42.62786,-81.87342,"ON","ON"
"L13448202",45.58359,-73.4497,"QC","QC"
"L12964527",44.3975,-79.68419,"ON","ON"
"L13297227",49.02447,-122.6701,"BC","BC"
"L13318888",49.69662,-125.0242,"BC","BC"
"L12987856",50.24557,-119.2117,"BC","BC"
"L13015063",45.44478,-73.74485,"QC","QC"
"L13341614",45.38831,-73.36629,"QC","QC"
"L13458348",43.84579,-79.10428,"ON","ON"
"L13274516",49.3023,-122.7991,"BC","BC"
"L13278224",44.32828,-78.05982,"ON","ON"
"L14032806",43.40879,-79.80127,"ON","ON"
"L13400081",43.31724,-80.84094,"ON","ON"
"L14022326",43.55805,-79.67389,"ON","ON"
"L13105688",46.09932,-64.85869,"NB","AT"
"L13327075",45.81478,-77.13238,"ON","ON"
"L13474093",43.14491,-80.28045,"ON","ON"
"L13471477",45.32252,-75.81709,"ON","ON"
"L13644085",43.24396,-80.20364,"ON","ON"
"L13008106",44.66178,-79.65203,"ON","ON"
"L13513083",51.06398,-114.1002,"AB","PR"
"L13022416",48.43318,-123.3452,"BC","BC"
"L13713759",43.47152,-80.57836,"ON","ON"
"L13106513",45.53862,-73.56893,"QC","QC"
"L13083470",45.55102,-73.66176,"QC","QC"
"L13707062",49.05227,-122.8,"BC","BC"
"L13423275",43.90809,-78.67266,"ON","ON"
"L12789086",42.92526,-80.61132,"ON","ON"
"L13332978",43.21823,-79.739,"ON","ON"
"L13722638",45.36351,-75.97418,"ON","ON"
"L13267862",45.35664,-75.75713,"ON","ON"
"L13615568",44.64025,-65.78826,"NS","AT"
"L13104764",49.00051,-98.49296,"MB","PR"
"L13161432",49.30989,-98.29402,"MB","PR"
"L13113904",44.79277,-63.62702,"NS","AT"
"L13126652",44.44951,-76.9802,"ON","ON"
"L13157626",44.32851,-79.33195,"ON","ON"
"L13854905",44.44775,-80.35658,"ON","ON"
"L13201177",43.47524,-80.40996,"ON","ON"
"L13445726",55.73546,-97.88606,"MB","PR"
"L13241972",46.40298,-72.22575,"QC","QC"
"L13244216",44.19817,-79.95952,"ON","ON"
"L13251760",45.12437,-81.31957,"ON","ON"
"L13264869",43.46306,-80.45464,"ON","ON"
"L13524666",49.23233,-123.0383,"BC","BC"
"L13267109",43.22972,-79.73186,"ON","ON"
"L13537580",45.42619,-75.66697,"ON","ON"
"L13409682",43.65347,-79.47164,"ON","ON"
"L13295153",42.81838,-80.95688,"ON","ON"
"L13341154",43.02793,-82.25606,"ON","ON"
"L14029453",45.4883,-65.6803,"NB","AT"
"L13340465",45.47559,-73.86782,"QC","QC"
"L13345320",42.99102,-81.19944,"ON","ON"
"L13357461",49.87986,-97.24382,"MB","PR"
"L13561628",49.87986,-97.24382,"MB","PR"
"L13836388",45.60286,-75.84834,"QC","QC"
"L13409413",49.84766,-97.2715,"MB","PR"
"L13764896",49.28341,-122.7368,"BC","BC"
"L13527787",45.44953,-73.83038,"QC","QC"
"L13433733",43.58615,-80.28239,"ON","ON"
"L13435719",42.79083,-80.21948,"ON","ON"
"L13740814",43.8705,-79.24708,"ON","ON"
"L14210505",43.65836,-79.4406,"ON","ON"
"L13479524",44.48602,-63.79747,"NS","AT"
"L13456079",43.45719,-80.50153,"ON","ON"
"L13457075",43.51678,-79.87446,"ON","ON"
"L13733491",45.54204,-74.73468,"ON","ON"
"L13539480",43.52078,-80.0521,"ON","ON"
"L13457310",45.23558,-79.43484,"ON","ON"
"L13478519",49.87685,-97.17162,"MB","PR"
"L13997027",49.99092,-98.27089,"MB","PR"
"L13462614",45.65226,-73.86849,"QC","QC"
"L13463086",43.76555,-79.42776,"ON","ON"
"L13701122",45.18876,-81.64854,"ON","ON"
"L13933288",45.20047,-75.83468,"ON","ON"
"L13732730",43.72061,-79.40366,"ON","ON"
"L13884053",45.29779,-75.88368,"ON","ON"
"L14221132",42.99558,-81.52899,"ON","ON"
"L13485649",50.94112,-115.317,"AB","PR"
"L13477388",45.38924,-75.68522,"ON","ON"
"L13477418",45.38742,-80.02579,"ON","ON"
"L13578344",44.51353,-80.7274,"ON","ON"
"L13806977",42.8365,-80.2978,"ON","ON"
"L13687245",44.64844,-78.85956,"ON","ON"
"L13479904",44.74432,-79.85985,"ON","ON"
"L13478526",45.3787,-72.15304,"QC","QC"
"L13643130",46.34241,-84.09238,"ON","ON"
"L13553796",53.52288,-113.4865,"AB","PR"
"L13799923",49.59799,-98.00802,"MB","PR"
"L13553509",43.51673,-80.19341,"ON","ON"
"L13793872",43.974,-78.947,"ON","ON"
"L13770634",44.13442,-79.00462,"ON","ON"
"L13511661",51.0992,-114.3219,"AB","PR"
"L13779124",45.1074,-77.91168,"ON","ON"
"L13837260",43.62401,-79.88358,"ON","ON"
"L14002239",45.51265,-73.62729,"QC","QC"
"L13525717",44.20514,-78.38247,"ON","ON"
"L13518013",50.67087,-107.9561,"SK","PR"
"L13526590",42.854,-80.31218,"ON","ON"
"L13519916",53.12601,-109.9329,"SK","PR"
"L13857530",48.78063,-123.7297,"BC","BC"
"L14011589",43.36937,-80.75885,"ON","ON"
"L13620104",49.70987,-95.255,"MB","PR"
"L13832863",43.87664,-79.44664,"ON","ON"
"L13755085",42.69675,-80.32323,"ON","ON"
"L14124662",42.62498,-80.45566,"ON","ON"
"L14369526",42.75911,-80.39864,"ON","ON"
"L13784579",42.77435,-80.27519,"ON","ON"
"L13719271",53.33553,-110.12,"AB","PR"
"L13700555",44.96788,-75.44525,"ON","ON"
"L13700875",44.0923,-77.60661,"ON","ON"
"L13734699",55.97494,-113.8511,"AB","PR"
"L13789581",43.63423,-79.48472,"ON","ON"
"L13780769",44.72597,-79.80602,"ON","ON"
"L13797795",45.84845,-66.50546,"NB","AT"
"L13940318",45.36679,-75.7382,"ON","ON"
"L13973576",43.35167,-80.30093,"ON","ON"
"L13808167",42.60165,-82.28466,"ON","ON"
"L13815970",49.23607,-123.0377,"BC","BC"
"L13914877",49.23692,-123.0364,"BC","BC"
"L13965190",49.19988,-124.0114,"BC","BC"
