"loc_id","latitude","longitude","Prov","region","BlockCode","bcr"
"L19386",46.311,-79.454,"ON","ON","17TPM",12
"L19387",44.1,-79.116667,"ON","ON","17TPJ",13
"L71575",50.249,-119.254,"BC","BC","11ULR",9
"L19174",48.406,-89.248,"ON","ON","16TCU",12
"L19175",45.65,-79.85,"ON","ON","17TNL",12
"L19176",44.61667,-76.133333,"ON","ON","18TVQ",13
"L19388",48.79406,-88.541036,"ON","ON","16UCV",8
"L19389",42.383,-82.176,"ON","ON","17TMG",13
"L19177",49.31667,-124.31667,"BC","BC","10UDV",5
"L19390",44.18333,-78.416667,"ON","ON","17TQJ",13
"L19404",45.27,-75.76,"ON","ON","18TVR",13
"L19406",44.91667,-75.833333,"ON","ON","18TVQ",13
"L19407",43.348,-79.78,"ON","ON","17TNJ",13
"L19178",46.31667,-78.7,"ON","ON","17TPM",12
"L19408",44.56667,-80.933333,"ON","ON","17TNK",13
"L19409",43.26667,-81.133333,"ON","ON","17TMH",13
"L19410",44.01667,-79.816667,"ON","ON","17TNJ",13
"L71576",44.03333,-77.733333,"ON","ON","18TTP",13
"L19411",50.43333,-100.56667,"MB","PR","14ULA",11
"L19179",56.741,-111.394,"AB","PR","12UVH",6
"L71577",44.7,-76.2,"ON","ON","18TVQ",13
"L19180",42.9674529,-81.7444801,"ON","ON","17TMH",13
"L19181",43.87433,-79.731646,"ON","ON","17TPJ",13
"L19182",51.001,-113.749,"AB","PR","12UUB",11
"L19183",43.433,-80.307,"ON","ON","17TNJ",13
"L19412",43.786,-79.153,"ON","ON","17TPJ",13
"L19198",43.185,-79.254,"ON","ON","17TPH",13
"L19413",53.3673271,-112.9039192,"AB","PR","12UUE",11
"L19199",48.406,-89.248,"ON","ON","16TCU",12
"L19200",43.51667,-80.616667,"ON","ON","17TNJ",13
"L19414",48.78333,-87.15,"ON","ON","16UDV",8
"L19201",44.03333,-77.733333,"ON","ON","18TTP",13
"L19415",45.46604,-76.080565,"ON","ON","18TVR",13
"L71579",42.03333,-82.916667,"ON","ON","17TLG",13
"L19202",43.547,-80.234,"ON","ON","17TNJ",13
"L19416",43.88333,-79.733333,"ON","ON","17TPJ",13
"L19203",43.428,-79.754,"ON","ON","17TPJ",13
"L19431",48.95,-57.95,"NL","AT","21UVQ",8
"L19432",43.601,-79.593,"ON","ON","17TPJ",13
"L19204",42.65,-81.75,"ON","ON","17TMH",13
"L19434",44.03333,-78.15,"ON","ON","17TQJ",13
"L19435",43.79,-79.41,"ON","ON","17TPJ",13
"L19436",49.76667,-119.73333,"BC","BC","11ULR",9
"L19205",42.965,-81.237,"ON","ON","17TMH",13
"L71580",53.877,-122.803,"BC","BC","10UEE",10
"L19206",44.18333,-81.633333,"ON","ON","17TMJ",13
"L19437",43.226,-79.987,"ON","ON","17TNH",13
"L19438",44.18333,-78.566667,"ON","ON","17TPJ",13
"L19207",49.023,-122.801,"BC","BC","10UEV",5
"L19439",43.782,-79.305,"ON","ON","17TPJ",13
"L19208",48.369,-89.353,"ON","ON","16TCU",12
"L19209",45.618,-73.863,"QC","QC","18TWR",13
"L71581",45.535,-73.86,"QC","QC","18TWR",13
"L19440",43.762,-79.198,"ON","ON","17TPJ",13
"L19441",44.65,-76.716667,"ON","ON","18TUQ",12
"L19210",43,-79.483333,"ON","ON","17TPH",13
"L19211",44.35,-79.033333,"ON","ON","17TPK",13
"L19442",44.3,-81.266667,"ON","ON","17TMK",13
"L19226",46.5,-80.933333,"ON","ON","17TNM",12
"L19443",46.862,-71.28,"QC","QC","19TCM",13
"L19227",44.1863174,-78.3588411,"ON","ON","17TQJ",13
"L19444",43.762,-79.198,"ON","ON","17TPJ",13
"L19228",43.185,-79.254,"ON","ON","17TPH",13
"L19459",49.08333,-117.8,"BC","BC","11UMQ",10
"L19460",46.398,-63.789,"PE","AT","20TMS",14
"L71582",45.547,-73.733,"QC","QC","18TWR",13
"L19461",55.8,-121.75,"BC","BC","10UEG",6
"L19229",49.135,-122.304,"BC","BC","10UEV",5
"L19230",48.787,-123.283,"BC","BC","10UDV",5
"L19462",43.868,-79.034,"ON","ON","17TPJ",13
"L19463",50.9367963,-114.0741777,"AB","PR","11UQS",11
"L19464",44.161524,-79.2481089,"ON","ON","17TPJ",13
"L19231",49.1,-97.55,"MB","PR","14UPV",11
"L19232",44.06667,-80.2,"ON","ON","17TNJ",13
"L19233",49.01667,-88.266667,"ON","ON","16UDV",8
"L19234",44.15,-78.45,"ON","ON","17TQJ",13
"L19235",43.275,-79.966,"ON","ON","17TNH",13
"L19236",42.6647029,-81.7660475,"ON","ON","17TMH",13
"L19237",45.73333,-76.85,"ON","ON","18TUR",13
"L19465",45.56667,-76.783333,"ON","ON","18TUR",13
"L19238",51.108,-114.138,"AB","PR","11UQS",11
"L19466",48.489,-81.338,"ON","ON","17TMP",8
"L19239",43.2047066,-80.3950739,"ON","ON","17TNH",13
"L19467",49.228,-123.185,"BC","BC","10UDV",5
"L19468",44.43333,-78.266667,"ON","ON","17TQK",13
"L19469",49.08333,-117.8,"BC","BC","11UMQ",10
"L19253",42.7,-81.083333,"ON","ON","17TMH",13
"L19470",48.53333,-80.466667,"ON","ON","17TNP",8
"L19471",43.101,-79.077,"ON","ON","17TPH",13
"L19472",45.18333,-74.116667,"QC","QC","18TWR",13
"L19254",43.75,-80.116667,"ON","ON","17TNJ",13
"L19487",42.9448916,-81.267195,"ON","ON","17TMH",13
"L19488",44.1,-77.583333,"ON","ON","18TTP",13
"L19489",56.25,-120.85,"BC","BC","10UFH",6
"L19255",46.25,-83.883333,"ON","ON","17TKM",12
"L19490",50.249,-119.254,"BC","BC","11ULR",9
"L19491",43.226,-79.987,"ON","ON","17TNH",13
"L19256",43.203,-79.926,"ON","ON","17TNH",13
"L19257",43.674,-79.406,"ON","ON","17TPJ",13
"L19258",49.08333,-117.8,"BC","BC","11UMQ",10
"L71583",43.475,-79.707,"ON","ON","17TPJ",13
"L19492",45.578,-75.408,"QC","QC","18TVR",12
"L19259",50.33333,-102.25,"SK","PR","13UFR",11
"L19493",48.488,-123.411,"BC","BC","10TDU",5
"L71584",45.516,-75.439,"ON","ON","18TVR",13
"L19494",45.23333,-76.2,"ON","ON","18TVR",13
"L19260",43.348,-79.78,"ON","ON","17TNJ",13
"L19495",49.31667,-117.66667,"BC","BC","11UMQ",10
"L19261",46.08333,-79.366667,"ON","ON","17TPM",12
"L19262",48.406,-89.248,"ON","ON","16TCU",12
"L19496",49.341,-123.263,"BC","BC","10UDV",5
"L19497",46.659,-63.114,"PE","AT","20TMS",14
"L19498",48.406,-89.248,"ON","ON","16TCU",12
"L19263",44.3,-77.55,"ON","ON","18TTQ",13
"L71585",49.16667,-121.95,"BC","BC","10UEV",5
"L19499",48.8238331,-124.040215,"BC","BC","10UDV",5
"L19264",43.441,-80.482,"ON","ON","17TNJ",13
"L19265",45.47,-73.8,"QC","QC","18TWR",13
"L19500",49.183,-122.88,"BC","BC","10UEV",5
"L19266",48.406,-89.248,"ON","ON","16TCU",12
"L19514",45.35,-80.033333,"ON","ON","17TNL",12
"L71586",44.9,-76.25,"ON","ON","18TVQ",12
"L19515",44.1,-77.2,"ON","ON","18TUP",13
"L19281",49.074,-122.595,"BC","BC","10UEV",5
"L19282",43.43,-79.686,"ON","ON","17TPJ",13
"L71587",45.5,-78.233333,"ON","ON","17TQL",12
"L19283",47.98333,-84.783333,"ON","ON","16TFU",8
"L19516",45.5,-78.233333,"ON","ON","17TQL",12
"L71588",49.78333,-94.483333,"ON","ON","15UUR",12
"L19517",45.402,-75.729,"ON","ON","18TVR",13
"L19284",43.25,-81.75,"ON","ON","17TMH",13
"L19518",44.371,-79.686,"ON","ON","17TPK",13
"L19519",44.128,-79.463,"ON","ON","17TPJ",13
"L19285",50.633,-96.986,"MB","PR","14UPB",6
"L19286",53.342,-60.391,"NL","AT","20UPE",8
"L19520",48.91667,-123.71667,"BC","BC","10UDV",5
"L19521",42.88333,-79.133333,"ON","ON","17TPH",13
"L71589",52.106,-106.596,"SK","PR","13UCT",11
"L19287",46.63333,-81.383333,"ON","ON","17TMM",12
"L71590",45.2110656,-79.2735334,"ON","ON","17TPL",12
"L19288",49.93,-97.078,"MB","PR","14UPA",11
"L19289",42.939,-81.343,"ON","ON","17TMH",13
"L19290",44.33333,-76.166667,"ON","ON","18TVQ",13
"L19522",46.23172,-79.148169,"ON","ON","17TPM",12
"L71591",47.81667,-79.866667,"ON","ON","17TNN",12
"L19291",48.444,-89.221,"ON","ON","16TCU",12
"L19292",48.444,-89.221,"ON","ON","16TCU",12
"L19293",43.843,-79.003,"ON","ON","17TPJ",13
"L19523",52.41667,-104.5,"SK","PR","13UEU",11
"L71592",45.25,-81.666667,"ON","ON","17TML",13
"L19308",44.43333,-78.266667,"ON","ON","17TQK",13
"L19524",49.01667,-88.266667,"ON","ON","16UDV",8
"L19309",48.38437,-89.252186,"ON","ON","16TCU",12
"L71593",46.38333,-82.65,"ON","ON","17TLM",12
"L19310",48.289,-89.288,"ON","ON","16TCU",12
"L19311",49.16667,-57.433333,"NL","AT","21UVQ",8
"L19312",44.3,-81.266667,"ON","ON","17TMK",13
"L19525",42.9627746,-81.2337041,"ON","ON","17TMH",13
"L19313",44.0940271,-79.4688213,"ON","ON","17TPJ",13
"L19526",47.06667,-79.783333,"ON","ON","17TNN",12
"L19314",42.83333,-80.3,"ON","ON","17TNH",13
"L71594",51.108,-114.138,"AB","PR","11UQS",11
"L19315",43.88,-79.43,"ON","ON","17TPJ",13
"L19541",42.9741736,-80.3687614,"ON","ON","17TNH",13
"L19316",43.635,-79.494,"ON","ON","17TPJ",13
"L19317",44.15,-79.866667,"ON","ON","17TNJ",13
"L19542",49.256,-122.856,"BC","BC","10UEV",5
"L19543",45.441,-75.647,"ON","ON","18TVR",13
"L19318",52.58333,-112.96667,"AB","PR","12UUD",11
"L71595",49.11667,-85.833333,"ON","ON","16UEV",8
"L19544",50.1,-91.916667,"ON","ON","15UWR",8
"L71596",48.489,-81.338,"ON","ON","17TMP",8
"L71597",49.7687302,-94.5653504,"ON","ON","15UUR",12
"L19545",48.62454,-90.048151,"ON","ON","15TYP",8
"L19319",46.2,-82.083333,"ON","ON","17TMM",12
"L19320",43.433,-80.307,"ON","ON","17TNJ",13
"L71598",48.76667,-123.45,"BC","BC","10UDV",5
"L19546",44.95,-65.066667,"NS","AT","20TLQ",14
"L19321",43.771,-79.407,"ON","ON","17TPJ",13
"L19547",43.729,-79.338,"ON","ON","17TPJ",13
"L19548",44.85,-75.55,"ON","ON","18TVQ",13
"L19549",45.65,-79.85,"ON","ON","17TNL",12
"L19550",50.23333,-121.56667,"BC","BC","10UFA",9
"L19551",45.33333,-79.216667,"ON","ON","17TPL",12
"L71599",50.97,-113.944,"AB","PR","12UTB",11
"L19335",49.23,-122.61,"BC","BC","10UEV",5
"L19552",50.01667,-125.25,"BC","BC","10UCA",5
"L19553",46.495,-84.284,"ON","ON","16TGS",12
"L19336",47.98333,-84.783333,"ON","ON","16TFU",8
"L19554",50.416,-104.62,"SK","PR","13UER",11
"L19338",43.832,-79.114,"ON","ON","17TPJ",13
"L71600",44.014,-79.437,"ON","ON","17TPJ",13
"L19339",49.218,-122.5979,"BC","BC","10UEV",5
"L19340",49.26,-122.56,"BC","BC","10UEV",5
"L19569",46.081,-64.844,"NB","AT","20TLS",14
"L19570",46.122,-64.833,"NB","AT","20TLS",14
"L19571",44.43333,-81.4,"ON","ON","17TMK",13
"L71601",45.45,-74.15,"QC","QC","18TWR",13
"L19341",48.46667,-81.216667,"ON","ON","17TMP",8
"L19342",45.467,-65.888,"NB","AT","20TKR",14
"L19343",43.932,-80.107,"ON","ON","17TNJ",13
"L19344",43.83333,-80.85,"ON","ON","17TNJ",13
"L19572",49.274,-122.759,"BC","BC","10UEV",5
"L19345",50.02703,-125.26581,"BC","BC","10UCA",5
"L71602",44.75,-65.516667,"NS","AT","20TLQ",14
"L19573",46.486,-80.955,"ON","ON","17TNM",12
"L19347",42.83333,-80.3,"ON","ON","17TNH",13
"L19348",44.43333,-78.266667,"ON","ON","17TQK",13
"L19574",44.319,-78.325,"ON","ON","17TQK",13
"L19575",49.78333,-125.05,"BC","BC","10UCA",5
"L71603",48.481,-123.498,"BC","BC","10TDU",5
"L19576",42.966,-81.269,"ON","ON","17TMH",13
"L19363",44.86667,-79.816667,"ON","ON","17TNK",12
"L19364",44.393,-79.667,"ON","ON","17TPK",13
"L19577",50.23333,-96.066667,"MB","PR","14UQA",12
"L19365",44.05,-79.442,"ON","ON","17TPJ",13
"L19366",45.459,-75.56,"ON","ON","18TVR",13
"L19367",43.748,-79.248,"ON","ON","17TPJ",13
"L71604",44.55,-64.25,"NS","AT","20TMQ",14
"L19368",43.363,-80.326,"ON","ON","17TNJ",13
"L19578",45.946,-66.661,"NB","AT","19TFL",14
"L19369",45.968,-66.629,"NB","AT","19TFL",14
"L19579",43.932,-80.107,"ON","ON","17TNJ",13
"L19370",50.008,-110.683,"AB","PR","12UWA",11
"L19371",42.81667,-81.55,"ON","ON","17TMH",13
"L19372",43.257,-79.8,"ON","ON","17TNH",13
"L19580",44.31667,-79.883333,"ON","ON","17TNK",13
"L19581",45.15,-76.033333,"ON","ON","18TVR",13
"L19582",52.117,-106.688,"SK","PR","13UCT",11
"L19373",45.412,-75.634,"ON","ON","18TVR",13
"L19374",45.4721833,-73.6320219,"QC","QC","18TXR",13
"L19375",54.03333,-132.15,"BC","BC","08UPE",5
"L19597",50.717,-120.307,"BC","BC","10UFB",9
"L19376",43.75,-80.116667,"ON","ON","17TNJ",13
"L19598",43.619,-80.133,"ON","ON","17TNJ",13
"L19599",46.08333,-79.366667,"ON","ON","17TPM",12
"L19391",46.862,-71.28,"QC","QC","19TCM",13
"L19392",44.3,-77.55,"ON","ON","18TTQ",13
"L19393",44.237,-76.555,"ON","ON","18TUP",13
"L19395",43.601,-79.593,"ON","ON","17TPJ",13
"L71605",44.48333,-77.683333,"ON","ON","18TTQ",13
"L19600",44.393,-79.667,"ON","ON","17TPK",13
"L19601",50.932,-114.108,"AB","PR","11UQS",11
"L19602",50.932,-114.108,"AB","PR","11UQS",11
"L19603",43.67,-79.53,"ON","ON","17TPJ",13
"L19396",51.297,-114.021,"AB","PR","11UQS",11
"L19397",43.1407806,-80.2827664,"ON","ON","17TNH",13
"L19604",44.53333,-79.166667,"ON","ON","17TPK",13
"L71606",46.313,-79.414,"ON","ON","17TPM",12
"L19605",42.7,-81.2,"ON","ON","17TMH",13
"L19606",45.31667,-74.633333,"ON","ON","18TWR",13
"L19607",43.38333,-79.983333,"ON","ON","17TNJ",13
"L19398",48.95,-57.95,"NL","AT","21UVQ",8
"L19399",43.447,-80.419,"ON","ON","17TNJ",13
"L71607",44.493689,-65.9286976,"NS","AT","20TKQ",14
"L19608",50.56079,-96.633453,"MB","PR","14UPB",6
"L19400",51.047,-113.918,"AB","PR","12UTB",11
"L71608",43.568,-79.581,"ON","ON","17TPJ",13
"L19401",44.05,-79.442,"ON","ON","17TPJ",13
"L19402",45.35,-76.033333,"ON","ON","18TVR",13
"L19609",46.1,-71.816667,"QC","QC","19TBM",14
"L19610",46.1,-71.816667,"QC","QC","19TBM",14
"L19403",45.396,-75.662,"ON","ON","18TVR",13
"L19417",45.9002,-64.3696,"NB","AT","20TLR",14
"L19624",45.9,-64.366667,"NB","AT","20TLR",14
"L19625",45.81667,-76.883333,"ON","ON","18TUR",13
"L19626",42.03333,-82.916667,"ON","ON","17TLG",13
"L19418",48.463,-123.366,"BC","BC","10TDU",5
"L19627",48.444,-89.221,"ON","ON","16TCU",12
"L19419",48.38437,-89.252186,"ON","ON","16TCU",12
"L19628",43.06667,-79.933333,"ON","ON","17TNH",13
"L19629",43.697,-79.415,"ON","ON","17TPJ",13
"L19630",52.12521,-122.14322,"BC","BC","10UEC",10
"L19631",56.26667,-120.95,"BC","BC","10UFH",6
"L19420",45.28333,-75.283333,"ON","ON","18TVR",13
"L71609",49.23333,-124.8,"BC","BC","10UCV",5
"L19421",43.68478,-80.434585,"ON","ON","17TNJ",13
"L19422",48.47464,-81.202011,"ON","ON","17TMP",8
"L19632",45.91667,-82.466667,"ON","ON","17TLL",13
"L19423",50.633,-96.986,"MB","PR","14UPB",6
"L19424",44.9,-76.25,"ON","ON","18TVQ",12
"L19633",44.237,-76.555,"ON","ON","18TUP",13
"L19425",43.28333,-80.45,"ON","ON","17TNH",13
"L19426",47.43333,-72.783333,"QC","QC","18TXT",12
"L71610",47.6,-72.733333,"QC","QC","18TXT",12
"L19427",45.49977,-75.802503,"QC","QC","18TVR",12
"L19428",43.565,-80.244,"ON","ON","17TNJ",13
"L19429",42.8968745,-79.2519808,"ON","ON","17TPH",13
"L19430",48.489,-81.338,"ON","ON","17TMP",8
"L19445",43.693,-79.311,"ON","ON","17TPJ",13
"L71611",43.695,-79.265,"ON","ON","17TPJ",13
"L19634",45.599,-73.596,"QC","QC","18TXR",13
"L19635",45.88333,-72.766667,"QC","QC","18TXR",13
"L71612",48.787,-123.283,"BC","BC","10UDV",5
"L19636",42.78333,-80.2,"ON","ON","17TNH",13
"L19446",42.78333,-80.2,"ON","ON","17TNH",13
"L71613",46.2,-82.083333,"ON","ON","17TMM",12
"L19448",44.25,-76.95,"ON","ON","18TUQ",13
"L19651",60.853,-115.759,"NT","North","11VNH",6
"L19449",46.5506,-81.117024,"ON","ON","17TMM",12
"L19652",43.6540561,-79.4913792,"ON","ON","17TPJ",13
"L19653",45.957,-66.655,"NB","AT","19TFL",14
"L71615",44.4,-76.016667,"ON","ON","18TVQ",13
"L71616",48.289,-89.288,"ON","ON","16TCU",12
"L19450",55.31667,-123.08333,"BC","BC","10UDG",10
"L71617",46.38333,-82.65,"ON","ON","17TLM",12
"L71618",44.43333,-76.383333,"ON","ON","18TUQ",13
"L71619",44.275,-76.609,"ON","ON","18TUQ",13
"L19654",45.236,-75.707,"ON","ON","18TVR",13
"L19655",49.0822446,-123.0777068,"BC","BC","10UDV",5
"L19451",45.96667,-81.933333,"ON","ON","17TML",13
"L19656",42.9,-78.933333,"ON","ON","17TPH",13
"L19452",43.25,-80.25,"ON","ON","17TNH",13
"L19453",45.331,-75.954,"ON","ON","18TVR",13
"L19454",42.78333,-80.2,"ON","ON","17TNH",13
"L19657",48.63333,-93.833333,"ON","ON","15TVP",12
"L19658",47.517,-52.822,"NL","AT","22TCT",8
"L19659",45.18333,-75.833333,"ON","ON","18TVR",13
"L19660",45.236,-75.707,"ON","ON","18TVR",13
"L19661",45.412,-75.634,"ON","ON","18TVR",13
"L19455",49.35,-122.975,"BC","BC","10UEV",5
"L19456",42.96667,-80.05,"ON","ON","17TNH",13
"L19457",43.25,-79.066667,"ON","ON","17TPH",13
"L19458",43.0541196,-80.9907818,"ON","ON","17TNH",13
"L19473",46.23172,-79.148169,"ON","ON","17TPM",12
"L19474",47.9,-69.333333,"QC","QC","19TDP",14
"L19475",44.9,-76.016667,"ON","ON","18TVQ",13
"L19662",44.014,-79.437,"ON","ON","17TPJ",13
"L19476",43.06667,-79.933333,"ON","ON","17TNH",13
